Year,Date.Sampled,Plot.Type,Plot,Regen.Plot,Species,Category,Count,Height.Class,Cover.%,DBH.cm,,,,,,,,,,,,,
2022,8/12/2022,OakHickory-BB,46,UR,Hop hornbeam,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/12/2022,OakHickory-BB,46,UR,Flowering dogwood,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/12/2022,OakHickory-BB,46,BC,Black oak,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/12/2022,OakHickory-BB,46,BC,Hawthorn sp.,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/12/2022,OakHickory-BB,46,BC,Rubus sp.,Shrub,2,NA,1-5,NA,,,,,,,,,,,,,
2022,8/12/2022,OakHickory-BB,46,UR,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2022,8/12/2022,OakHickory-BB,46,UL,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2022,8/12/2022,ChestnutOak-BB,47,UR,Witch hazel,Sapling,1,NA,NA,1.0,,,,,,,,,,,,,
2022,8/12/2022,ChestnutOak-BB,47,UR,Witch hazel,Sapling,1,NA,NA,1.2,,,,,,,,,,,,,
2022,8/12/2022,ChestnutOak-BB,47,UR,Witch hazel,Sapling,1,NA,NA,1.5,,,,,,,,,,,,,
2022,8/12/2022,ChestnutOak-BB,47,UR,Hop hornbeam,Sapling,1,NA,NA,6.7,,,,,,,,,,,,,
2022,8/12/2022,ChestnutOak-BB,47,UL,Witch hazel,Sapling,1,NA,NA,2.9,,,,,,,,,,,,,
2022,8/12/2022,ChestnutOak-BB,47,BC,Hop hornbeam,Sapling,1,NA,NA,1.2,,,,,,,,,,,,,
2022,8/12/2022,ChestnutOak-BB,47,BC,Hop hornbeam,Sapling,1,NA,NA,5.4,,,,,,,,,,,,,
2022,8/12/2022,ChestnutOak-BB,47,BC,American hornbeam,Sapling,1,NA,NA,2.1,,,,,,,,,,,,,
2022,8/12/2022,ChestnutOak-BB,47,UR,Hop hornbeam,Seedling,2,100-150,NA,NA,,,,,,,,,,,,,
2022,8/12/2022,ChestnutOak-BB,47,UL,Hop hornbeam,Seedling,1,100-150,NA,NA,,,,,,,,,,,,,
2022,8/12/2022,ChestnutOak-BB,47,UR,Hop hornbeam,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/12/2022,ChestnutOak-BB,47,UR,Red oak,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/12/2022,ChestnutOak-BB,47,UR,American chestnut,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/12/2022,ChestnutOak-BB,47,UL,Striped maple,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2022,8/12/2022,ChestnutOak-BB,47,UL,White ash,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/12/2022,ChestnutOak-BB,47,UR,American chestnut,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/12/2022,ChestnutOak-BB,47,BC,Hop hornbeam,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/12/2022,ChestnutOak-BB,47,UR,Maple-leaved viburnum,Shrub,2,NA,1-5,NA,,,,,,,,,,,,,
2022,8/12/2022,ChestnutOak-BB,47,UL,Maple-leaved viburnum,Shrub,2,NA,1-5,NA,,,,,,,,,,,,,
2022,8/12/2022,ChestnutOak-BB,47,BC,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,UL,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,UR,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,BC,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,UL,American beech,Seedling,2,100-150,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,UL,White ash,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,UL,Chestnut oak,Seedling,7,15-30,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,UL,Witch hazel,Seedling,3,15-30,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,UL,Hop hornbeam,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,UL,Amelanchier sp.,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,UR,Witch hazel,Seedling,8,15-30,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,UR,Hop hornbeam,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,UR,White ash,Seedling,3,15-30,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,UR,Red oak,Seedling,5,15-30,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,BC,Red oak,Seedling,5,15-30,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,BC,Black birch,Seedling,4,15-30,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,BC,Chestnut oak,Seedling,13,15-30,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,BC,Striped maple,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,BC,Sugar maple,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,BC,White ash,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,BC,Amelanchier sp.,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,BC,Sassafras,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,BC,Red maple,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,BC,Witch hazel,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,UL,American beech,Seedling,5,30-100,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,UL,Chestnut oak,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,UL,Witch hazel,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,UL,Hop hornbeam,Seedling,3,30-100,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,UR,Witch hazel,Seedling,9,30-100,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,UR,American hornbeam,Seedling,2,30-100,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,UR,Hop hornbeam,Seedling,4,30-100,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,UR,American beech,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,UR,Chestnut oak,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,BC,Red oak,Seedling,6,30-100,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,BC,Black birch,Seedling,11,30-100,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,BC,Chestnut oak,Seedling,4,30-100,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,BC,Hop hornbeam,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,BC,Amelanchier sp.,Seedling,2,30-100,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,BC,Witch hazel,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,UR,Amelanchier sp.,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,UL,Maple-leaved viburnum,Shrub,3,NA,1-5,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,BC,Maple-leaved viburnum,Shrub,3,NA,1-5,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,BC,Vaccinium sp.,Shrub,4,NA,1-5,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,48,UR,Maple-leaved viburnum,Shrub,2,NA,<1,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,49,BC,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,49,UR,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,49,UL,Witch hazel,Sapling,1,NA,NA,1.4,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,49,UR,American beech,Seedling,1,100-150,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,49,UL,Witch hazel,Seedling,2,100-150,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,49,BC,Witch hazel,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,49,BC,Red oak,Seedling,8,15-30,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,49,UR,Red oak,Seedling,28,15-30,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,49,UR,Striped maple,Seedling,3,15-30,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,49,UR,Witch hazel,Seedling,6,15-30,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,49,UR,Amelanchier sp.,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,49,UR,Hop hornbeam,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,49,UR,Unknown woody sp.,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,49,UL,Amelanchier sp.,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,49,UL,Red oak,Seedling,16,15-30,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,49,UL,Striped maple,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,49,UL,Red maple,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,49,UL,Black birch,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,49,BC,Striped maple,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,49,UR,Striped maple,Seedling,4,30-100,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,49,UR,Chestnut oak,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,49,UR,Amelanchier sp.,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,49,UL,Amelanchier sp.,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,49,UL,Striped maple,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,49,UL,Red maple,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,49,UL,American chestnut,Seedling,2,30-100,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,49,UL,Witch hazel,Seedling,2,30-100,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,49,UL,American beech,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,49,UL,Maple-leaved viburnum,Shrub,2,NA,1-5,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,49,UR,Maple-leaved viburnum,Shrub,5,NA,5-10,NA,,,,,,,,,,,,,
2022,8/15/2022,HemlockHardwood-BB,49,BC,Maple-leaved viburnum,Shrub,1,NA,<1,NA,,,,,,,,,,,,,
2022,8/16/2022,OakHickory-BB,50,BC,Slippery elm,Sapling,1,NA,NA,7.0,,,,,,,,,,,,,
2022,8/16/2022,OakHickory-BB,50,BC,Sugar maple,Sapling,1,NA,NA,1.0,,,,,,,,,,,,,
2022,8/16/2022,OakHickory-BB,50,UR,Sugar maple,Sapling,1,NA,NA,5.4,,,,,,,,,,,,,
2022,8/16/2022,OakHickory-BB,50,UR,Sugar maple,Sapling,1,NA,NA,6.6,,,,,,,,,,,,,
2022,8/16/2022,OakHickory-BB,50,UL,Sugar maple,Sapling,1,NA,NA,4.8,,,,,,,,,,,,,
2022,8/16/2022,OakHickory-BB,50,BC,White ash,Seedling,3,15-30,NA,NA,,,,,,,,,,,,,
2022,8/16/2022,OakHickory-BB,50,BC,Sassafras,Seedling,8,15-30,NA,NA,,,,,,,,,,,,,
2022,8/16/2022,OakHickory-BB,50,UR,White ash,Seedling,3,15-30,NA,NA,,,,,,,,,,,,,
2022,8/16/2022,OakHickory-BB,50,UR,Sassafras,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/16/2022,OakHickory-BB,50,UL,White ash,Seedling,7,15-30,NA,NA,,,,,,,,,,,,,
2022,8/16/2022,OakHickory-BB,50,UR,Sassafras,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/16/2022,OakHickory-BB,50,UR,Spicebush,Shrub,3,NA,1-5,NA,,,,,,,,,,,,,
2022,8/16/2022,OakHickory-BB,50,UL,Spicebush,Shrub,4,NA,1-5,NA,,,,,,,,,,,,,
2022,8/16/2022,OakHickory-BB,50,UL,Smooth blackhaw,Shrub,3,NA,5-10,NA,,,,,,,,,,,,,
2022,8/16/2022,OakHickory-BB,50,UL,Virginia creeper,Shrub,1,NA,<1,NA,,,,,,,,,,,,,
2022,8/16/2022,OakHickory-BB,50,UL,Poison ivy,Shrub,1,NA,<1,NA,,,,,,,,,,,,,
2022,8/16/2022,OakHickory-BB,50,BC,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,BC,Slippery elm,Sapling,1,NA,NA,1.1,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,BC,Slippery elm,Sapling,1,NA,NA,2.3,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,BC,Slippery elm,Sapling,1,NA,NA,1.3,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,BC,Slippery elm,Sapling,1,NA,NA,1.4,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,BC,Slippery elm,Sapling,1,NA,NA,1.8,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,BC,Sugar maple,Sapling,1,NA,NA,6.4,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,BC,Slippery elm,Sapling,1,NA,NA,1.7,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,UL,American beech,Sapling,1,NA,NA,2.3,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,UL,Sugar maple,Sapling,1,NA,NA,3.9,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,UL,Sugar maple,Sapling,1,NA,NA,9.2,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,UR,American beech,Sapling,1,NA,NA,2.1,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,UR,American hornbeam,Sapling,2,NA,NA,1.4,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,BC,Slippery elm,Seedling,2,>150,NA,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,UL,American beech,Seedling,1,>150,NA,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,BC,Slippery elm,Seedling,1,100-150,NA,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,BC,White ash,Seedling,3,15-30,NA,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,BC,Red oak,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,BC,Slippery elm,Seedling,3,15-30,NA,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,BC,Hop hornbeam,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,BC,Amelanchier sp.,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,BC,Flowering dogwood,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,BC,Sugar maple,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,UL,White ash,Seedling,4,15-30,NA,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,UL,Unknown woody sp.,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,UL,Flowering dogwood,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,UL,Red oak,Seedling,3,15-30,NA,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,UL,Slippery elm,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,UR,White ash,Seedling,10,15-30,NA,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,UR,Slippery elm,Seedling,7,15-30,NA,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,UR,Witch hazel,Seedling,5,15-30,NA,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,UR,Amelanchier sp.,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,UR,Red oak,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,BC,White ash,Seedling,7,30-100,NA,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,BC,Red oak,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,BC,Slippery elm,Seedling,2,30-100,NA,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,BC,Amelanchier sp.,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,BC,Pignut hickory,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,UL,White ash,Seedling,8,30-100,NA,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,UL,Pignut hickory,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,UL,Amelanchier sp.,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,UL,Red oak,Seedling,2,30-100,NA,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,UL,Slippery elm,Seedling,2,30-100,NA,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,UL,Witch hazel,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,UR,White ash,Seedling,10,30-100,NA,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,UR,Slippery elm,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,UR,Pignut hickory,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,UR,Witch hazel,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,UR,Red oak,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,UR,American hornbeam,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,BC,Spicebush,Shrub,8,NA,1-5,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,UL,Asian bittersweet,Shrub,1,NA,1-5,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,UL,Spicebush,Shrub,7,NA,1-5,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,UL,Multi-flora rose,Shrub,4,NA,1-5,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,UL,Virginia creeper,Shrub,1,NA,1-5,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,UR,Asian bittersweet,Shrub,3,NA,1-5,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,UR,Rubus sp.,Shrub,3,NA,1-5,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,UR,Spicebush,Shrub,5,NA,1-5,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,UL,Poison ivy,Shrub,1,NA,<1,NA,,,,,,,,,,,,,
2022,8/18/2022,OakHickory-BB,51,UR,Poison ivy,Shrub,1,NA,<1,NA,,,,,,,,,,,,,
2022,8/29/2022,OakHickory-BB,52,BC,Snag,Sapling,1,NA,NA,9.5,,,,,,,,,,,,,
2022,8/29/2022,OakHickory-BB,52,UR,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2022,8/29/2022,OakHickory-BB,52,UL,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2022,8/29/2022,OakHickory-BB,52,UR,American beech,Seedling,2,>150,NA,NA,,,,,,,,,,,,,
2022,8/29/2022,OakHickory-BB,52,UR,American beech,Seedling,1,100-150,NA,NA,,,,,,,,,,,,,
2022,8/29/2022,OakHickory-BB,52,BC,Red oak,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/29/2022,OakHickory-BB,52,BC,Witch hazel,Seedling,3,15-30,NA,NA,,,,,,,,,,,,,
2022,8/29/2022,OakHickory-BB,52,UR,White ash,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/29/2022,OakHickory-BB,52,UL,Hickory sp.,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,8/29/2022,OakHickory-BB,52,BC,White ash,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/29/2022,OakHickory-BB,52,UR,American beech,Seedling,5,30-100,NA,NA,,,,,,,,,,,,,
2022,8/29/2022,OakHickory-BB,52,UR,Witch hazel,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/29/2022,OakHickory-BB,52,UR,White ash,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,8/29/2022,OakHickory-BB,52,UR,Multi-flora rose,Shrub,8,NA,1-5,NA,,,,,,,,,,,,,
2022,8/29/2022,OakHickory-BB,52,UR,Spicebush,Shrub,1,NA,1-5,NA,,,,,,,,,,,,,
2022,8/29/2022,OakHickory-BB,52,UL,Spicebush,Shrub,4,NA,1-5,NA,,,,,,,,,,,,,
2022,8/29/2022,OakHickory-BB,52,BC,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
