Year,Date.Sampled,Plot.Type,Plot,Tree_#,Quarter,Fork,Species,DBH,Unusual,Status,Crown.Class,Tree.Cond,HWA.Index,EAB.Index,BBD.Index,Foliage.Cond_1,Total.Foliage%_1,Foliage.Cond%_1,Foliage.Cond_2,Total.Foliage%_2,Foliage.Cond%_2,Foliage.Cond_3,Total.Foliage%_3,Foliage.Cond%_3,Decay.Index,Notes
2022,8/8/2022,ChestnutOak-BB,43,5,B,N,Chestnut oak,29.4,N,AS,Co-dominant,Large dead branches,NA,NA,NA,Holes,10-50,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/8/2022,ChestnutOak-BB,43,6,B,N,Red oak,28.8,N,AS,Co-dominant,Large dead branches,NA,NA,NA,Holes,10-50,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/8/2022,ChestnutOak-BB,43,7,C,N,Red oak,16.0,N,AS,Intermediate,Large dead branches,NA,NA,NA,Holes,10-50,10-50,Leaf loss,10-50,NA,NA,NA,NA,NA,NA
2022,8/8/2022,ChestnutOak-BB,43,8,C,N,Red oak,11.0,N,AS,Co-dominant,Large dead branches,NA,NA,NA,Holes,10-50,10-50,Leaf loss,10-50,NA,NA,NA,NA,NA,NA
2022,8/8/2022,ChestnutOak-BB,43,9,D,N,Chestnut oak,17.3,N,AS,Co-dominant,Large dead branches,NA,NA,NA,Holes,10-50,10-50,Leaf loss,10-50,NA,NA,NA,NA,NA,NA
2022,8/8/2022,ChestnutOak-BB,43,10,D,N,Red oak,15.5,N,AS,Co-dominant,Cankers/Wounds/Large dead branches,NA,NA,NA,Leaf loss,1-10,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/9/2022,OakHickory-BB,44,1,A,A,Sugar maple,17.7,Y,AS,Co-dominant,Cankers/Wounds/Burl,NA,NA,NA,Chlorosis,50-90,50-90,Leaf loss,50-90,NA,Holes,10-50,50-90,NA,NA
2022,8/9/2022,OakHickory-BB,44,2,A,A,Sugar maple,19.2,Y,AS,Co-dominant,Large dead branches,NA,NA,NA,Chlorosis,50-90,50-90,Holes,10-50,10-50,NA,NA,NA,NA,NA
2022,8/9/2022,OakHickory-BB,44,3,A,N,Sugar maple,30.2,N,AS,Dominant,Large dead branches,NA,NA,NA,Leaf loss,10-50,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA
2022,8/9/2022,OakHickory-BB,44,4,A,N,Sugar maple,25.4,N,AS,Dominant,Large dead branches/Vines in canopy,NA,NA,NA,Holes,1-10,1-10,Chlorosis,1-10,1-10,NA,NA,NA,NA,NA
2022,8/9/2022,OakHickory-BB,44,5,A,N,Sugar maple,19.7,N,AS,Co-dominant,Vines in canopy,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/9/2022,OakHickory-BB,44,6,A,N,Sugar maple,16.2,N,AS,Co-dominant,Cankers/Wounds,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/9/2022,OakHickory-BB,44,7,A,N,Sugar maple,16.5,N,AS,Co-dominant,Healthy,NA,4,NA,Leaf loss,50-90,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/9/2022,OakHickory-BB,44,8,B,N,Sugar maple,28.5,N,AS,Dominant,Large dead branches,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/9/2022,OakHickory-BB,44,9,B,N,Sugar maple,12.8,N,AS,Intermediate,Healthy,NA,NA,NA,Leaf loss,1-10,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA
2022,8/9/2022,OakHickory-BB,44,10,B,N,Sugar maple,10.9,N,AS,Intermediate,Healthy,NA,NA,NA,Holes,10-50,1-10,Leaf loss,1-10,NA,Necrosis,1-10,1-10,NA,NA
2022,8/9/2022,OakHickory-BB,44,11,B,N,Sugar maple,45.1,N,AS,Dominant,Large dead branches,NA,NA,NA,Leaf loss,1-10,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/9/2022,OakHickory-BB,44,12,B,N,Sugar maple,22.8,N,AS,Dominant,Healthy,NA,NA,NA,Holes,10-50,1-10,Leaf loss,1-10,NA,NA,NA,NA,NA,NA
2022,8/9/2022,OakHickory-BB,44,13,C,N,Sugar maple,21.1,N,DS,Dominant,NA,NA,NA,1,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/9/2022,OakHickory-BB,44,14,C,N,Sugar maple,11.0,N,AS,Co-dominant,Healthy,NA,NA,NA,Leaf loss,1-10,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/9/2022,OakHickory-BB,44,15,C,N,Sugar maple,29.2,N,AS,Dominant,Large dead branches,NA,NA,NA,Leaf loss,1-10,NA,Holes,1-10,1-10,Necrosis,1-10,1-10,NA,NA
2022,8/9/2022,OakHickory-BB,44,16,C,N,Sugar maple,19.3,N,AS,Co-dominant,Large dead branches,NA,NA,NA,Holes,1-10,1-10,Necrosis,1-10,1-10,NA,NA,NA,NA,NA
2022,8/9/2022,OakHickory-BB,44,17,D,N,Sugar maple,33.1,N,AS,Dominant,Healthy,NA,NA,NA,Leaf loss,1-10,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/9/2022,OakHickory-BB,44,18,D,N,Sugar maple,15.6,N,AS,Co-dominant,Healthy,NA,NA,1,Leaf loss,10-50,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA
2022,8/9/2022,OakHickory-BB,44,19,D,N,Sugar maple,13.7,N,AS,Co-dominant,Healthy,NA,NA,NA,Holes,10-50,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/9/2022,OakHickory-BB,44,20,D,B,Sugar maple,10.5,Y,AS,Co-dominant,Large dead branches,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/9/2022,OakHickory-BB,44,21,D,B,Sugar maple,17.2,Y,AS,Co-dominant,Large dead branches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
2022,8/9/2022,OakHickory-BB,44,22,D,N,Sugar maple,26.0,N,AS,Dominant,Cankers/Wounds/Large dead branches,NA,NA,2,Holes,1-10,1-10,Leaf loss,1-10,NA,Necrosis,1-10,1-10,NA,NA
2022,8/10/2022,OakHickory-BB,45,1,A,N,Red pine,24.6,N,AS,Dominant,Large dead branches,NA,NA,2,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/10/2022,OakHickory-BB,45,2,A,N,White ash,14.6,N,AS,Co-dominant,Large dead branches/EAB,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/10/2022,OakHickory-BB,45,3,B,N,Sugar maple,18.3,N,AS,Co-dominant,Large dead branches,NA,NA,NA,Leaf loss,10-50,NA,Holes,10-50,1-10,NA,NA,NA,NA,NA
2022,8/10/2022,OakHickory-BB,45,4,B,N,Sugar maple,26.0,N,AS,Co-dominant,Large dead branches,NA,NA,NA,Holes,1-10,1-10,Chlorosis,10-50,1-10,NA,NA,NA,NA,NA
2022,8/10/2022,OakHickory-BB,45,5,B,N,Sugar maple,32.8,N,AS,Co-dominant,Large dead branches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
2022,8/10/2022,OakHickory-BB,45,6,B,N,Sugar maple,20.1,N,AS,Co-dominant,Cankers/Wounds/Large dead branches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
2022,8/10/2022,OakHickory-BB,45,7,B,N,Sugar maple,34.6,N,AS,Co-dominant,Large dead branches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
2022,8/10/2022,OakHickory-BB,45,8,C,N,Black cherry,15.5,N,AS,Co-dominant,Large dead branches,NA,NA,NA,Leaf loss,10-50,NA,Holes,50-90,10-50,NA,NA,NA,NA,NA
2022,8/10/2022,OakHickory-BB,45,9,C,N,Red pine,31.6,N,AS,Dominant,Large dead branches,NA,NA,NA,Leaf loss,90-100,NA,Holes,50-90,1-10,NA,NA,NA,NA,NA
2022,8/10/2022,OakHickory-BB,45,10,C,N,American beech,27.4,N,AS,Co-dominant,Healthy,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/10/2022,OakHickory-BB,45,11,C,N,Red pine,37.2,N,AS,Dominant,Large dead branches,NA,NA,NA,Holes,10-50,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/10/2022,OakHickory-BB,45,12,D,N,Sugar maple,13.8,N,AS,Co-dominant,Healthy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
2022,8/10/2022,OakHickory-BB,45,13,D,N,Sugar maple,11.1,N,AS,Intermediate,Large dead branches,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/10/2022,OakHickory-BB,45,14,D,N,Sugar maple,10.0,N,AS,Intermediate,Large dead branches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
2022,8/10/2022,OakHickory-BB,45,15,D,N,Sugar maple,10.9,N,AS,Intermediate,Large dead branches,NA,NA,NA,Leaf loss,1-10,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA
2022,8/12/2022,OakHickory-BB,46,1,A,N,American beech,12.5,N,AS,Intermediate,BBD/Cankers/Wounds,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/12/2022,OakHickory-BB,46,2,A,N,Pignut hickory,10.4,N,AS,Co-dominant,Healthy,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/12/2022,OakHickory-BB,46,3,A,N,Mockernut hickory,22.1,N,AS,Dominant,Large dead branches,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/12/2022,OakHickory-BB,46,4,A,N,Red oak,13.8,N,AS,Dominant,Healthy,NA,NA,NA,Leaf loss,1-10,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/12/2022,OakHickory-BB,46,5,A,N,White ash,15.6,N,DS,NA,NA,NA,NA,NA,Leaf loss,10-50,NA,Holes,10-50,1-10,NA,NA,NA,NA,NA
2022,8/12/2022,OakHickory-BB,46,6,A,N,White ash,11.9,N,DS,NA,NA,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/12/2022,OakHickory-BB,46,7,A,A,Black cherry,21.5,Y,AS,Co-dominant,Large dead branches/Vines in canopy,NA,NA,NA,Leaf loss,1-10,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA
2022,8/12/2022,OakHickory-BB,46,8,A,A,Black cherry,22.4,Y,DS,NA,NA,NA,NA,NA,Holes,10-50,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/12/2022,OakHickory-BB,46,9,B,N,Pignut hickory,13.5,N,AS,Co-dominant,Large dead branches,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/12/2022,OakHickory-BB,46,10,B,N,Sugar maple,11.1,N,AS,Intermediate,Vines in canopy,4,NA,NA,Leaf loss,10-50,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/12/2022,OakHickory-BB,46,11,B,N,White ash,16.5,N,DL,NA,NA,3,NA,NA,Leaf loss,10-50,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/12/2022,OakHickory-BB,46,12,C,N,Chestnut oak,21.2,N,AL,Co-dominant,Insect damage/Large dead branches,NA,NA,NA,Holes,1-10,1-10,Chlorosis,1-10,1-10,NA,NA,NA,NA,NA
2022,8/12/2022,OakHickory-BB,46,13,C,N,Black oak,48.2,N,AS,Dominant,Large dead branches/Spongy moth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
2022,8/12/2022,OakHickory-BB,46,14,C,N,White ash,16.8,N,DS,NA,NA,NA,NA,NA,Chlorosis,1-10,10-50,Leaf loss,1-10,NA,NA,NA,NA,NA,NA
2022,8/12/2022,OakHickory-BB,46,15,D,N,Black oak,49.0,N,AS,Dominant,Cankers/Wounds/Large dead branches,NA,NA,NA,Holes,10-50,1-10,Chlorosis,1-10,1-10,NA,NA,NA,NA,NA
2022,8/12/2022,OakHickory-BB,46,16,D,N,Sugar maple,14.6,N,AS,Co-dominant,Cankers/Wounds/Large dead branches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA
2022,8/12/2022,ChestnutOak-BB,47,1,A,N,Sugar maple,22.6,N,AS,Co-dominant,Large dead branches,4,NA,NA,Leaf loss,10-50,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/12/2022,ChestnutOak-BB,47,2,A,N,Shagbark hickory,51.7,N,AS,Dominant,Large dead branches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
2022,8/12/2022,ChestnutOak-BB,47,3,A,N,American beech,10.1,N,AS,Intermediate,Large dead branches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
2022,8/12/2022,ChestnutOak-BB,47,4,A,N,Sugar maple,31.3,N,AS,Dominant,Large dead branches,4,NA,NA,Leaf loss,50-90,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/12/2022,ChestnutOak-BB,47,5,B,N,Sugar maple,21.8,N,AS,Co-dominant,Healthy,NA,NA,NA,Holes,1-10,10-50,Leaf loss,1-10,NA,NA,NA,NA,NA,NA
2022,8/12/2022,ChestnutOak-BB,47,6,B,A,Mockernut hickory,37.1,Y,AS,Dominant,Healthy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA
2022,8/12/2022,ChestnutOak-BB,47,7,B,A,Mockernut hickory,40.8,Y,AS,Dominant,Large dead branches,NA,NA,NA,Leaf loss,1-10,NA,Chlorosis,10-50,10-50,NA,NA,NA,NA,NA
2022,8/12/2022,ChestnutOak-BB,47,8,C,N,Tulip poplar,28.2,N,DS,NA,NA,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/12/2022,ChestnutOak-BB,47,9,C,N,American beech,12.2,N,AS,Intermediate,BBD,NA,NA,NA,Holes,10-50,10-50,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/12/2022,ChestnutOak-BB,47,10,D,N,Sugar maple,43.7,N,AS,Dominant,Healthy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
2022,8/12/2022,ChestnutOak-BB,47,11,D,N,Sugar maple,51.0,N,AS,Dominant,Cankers/Wounds/Large cavity,NA,NA,NA,Holes,50-90,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/15/2022,HemlockHardwood-BB,48,1,A,A,Eastern hemlock,22.0,Y,DB,NA,NA,NA,NA,NA,Holes,10-50,1-10,Leaf loss,1-10,NA,NA,NA,NA,NA,NA
2022,8/15/2022,HemlockHardwood-BB,48,2,A,A,Eastern hemlock,30.9,Y,DS,NA,NA,NA,NA,NA,Holes,10-50,1-10,Chlorosis,10-50,1-10,NA,NA,NA,NA,NA
2022,8/15/2022,HemlockHardwood-BB,48,3,B,N,Red maple,16.8,N,DB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
2022,8/15/2022,HemlockHardwood-BB,48,4,B,N,Eastern hemlock,24.5,N,AS,Co-dominant,HWA/EHS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
2022,8/15/2022,HemlockHardwood-BB,48,5,B,N,Eastern hemlock,39.8,N,DS,NA,NA,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/15/2022,HemlockHardwood-BB,48,6,B,N,Eastern hemlock,29.7,N,DS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
2022,8/15/2022,HemlockHardwood-BB,48,7,C,N,Eastern hemlock,16.1,N,AS,Intermediate,HWA/EHS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
2022,8/15/2022,HemlockHardwood-BB,48,8,C,N,Red maple,11.2,N,AS,Intermediate,Cankers/Wounds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
2022,8/15/2022,HemlockHardwood-BB,48,9,C,N,Eastern hemlock,13.3,N,AS,Intermediate,HWA/EHS,NA,NA,NA,Holes,50-90,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/15/2022,HemlockHardwood-BB,48,10,C,N,Red maple,30.6,N,AS,Dominant,Healthy,NA,NA,NA,Holes,10-50,1-10,Chlorosis,10-50,10-50,NA,NA,NA,NA,NA
2022,8/15/2022,HemlockHardwood-BB,48,11,C,N,Chestnut oak,33.6,N,AS,Dominant,Large dead branches,NA,NA,NA,Holes,50-90,1-10,Necrosis,1-10,1-10,NA,NA,NA,NA,NA
2022,8/15/2022,HemlockHardwood-BB,48,12,D,N,Sugar maple,32.8,N,AS,Co-dominant,Cankers/Wounds,NA,NA,NA,Chlorosis,50-90,50-90,Holes,10-50,1-10,NA,NA,NA,NA,NA
2022,8/15/2022,HemlockHardwood-BB,49,1,A,N,Chestnut oak,48.1,Y,AS,Dominant,Cankers/Wounds/Large dead branches,NA,NA,NA,Holes,10-50,1-10,Leaf loss,10-50,NA,NA,NA,NA,NA,NA
2022,8/15/2022,HemlockHardwood-BB,49,2,A,N,Red maple,18.7,N,AS,Co-dominant,Healthy,NA,NA,NA,Holes,50-90,1-10,Leaf loss,50-90,NA,NA,NA,NA,NA,NA
2022,8/15/2022,HemlockHardwood-BB,49,3,B,N,Red maple,16.2,N,AS,Co-dominant,Cankers/Wounds,NA,NA,NA,Chlorosis,50-90,50-90,Holes,1-10,1-10,NA,NA,NA,NA,NA
2022,8/15/2022,HemlockHardwood-BB,49,4,B,N,Red oak,70.4,N,AS,Dominant,Large dead branches,NA,NA,NA,Holes,10-50,10-50,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/15/2022,HemlockHardwood-BB,49,5,B,N,Black birch,12.8,N,AS,Intermediate,Cankers/Wounds,NA,NA,NA,Necrosis,50-90,10-50,Holes,10-50,1-10,Leaf loss,50-90,NA,NA,NA
2022,8/15/2022,HemlockHardwood-BB,49,6,B,N,Red oak,50.3,N,AS,Dominant,Large dead branches,NA,NA,NA,Leaf loss,10-50,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/15/2022,HemlockHardwood-BB,49,7,C,N,Eastern hemlock,30.2,N,AS,Co-dominant,HWA/EHS,NA,NA,NA,Leaf loss,1-10,NA,Holes,10-50,1-10,NA,NA,NA,NA,NA
2022,8/15/2022,HemlockHardwood-BB,49,8,C,N,Tulip poplar,31.2,N,AS,Dominant,Healthy,NA,NA,NA,Leaf loss,10-50,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/15/2022,HemlockHardwood-BB,49,9,C,N,Tulip poplar,17.9,N,AS,Co-dominant,Large dead branches,NA,NA,NA,Leaf loss,10-50,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/15/2022,HemlockHardwood-BB,49,10,D,N,Eastern hemlock,27.0,N,DB,NA,NA,NA,NA,NA,Leaf loss,10-50,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/16/2022,OakHickory-BB,50,1,A,N,Red cedar,16.2,N,DS,NA,NA,NA,NA,NA,Leaf loss,10-50,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/16/2022,OakHickory-BB,50,2,A,N,Sugar maple,16.8,N,AS,Intermediate,Large dead branches,NA,NA,NA,Healthy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/16/2022,OakHickory-BB,50,3,A,N,Sugar maple,21.0,N,AS,Co-dominant,Cankers/Wounds/Large dead branches,NA,NA,NA,Leaf loss,1-10,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/16/2022,OakHickory-BB,50,4,B,N,Black oak,58.7,N,AS,Dominant,Healthy,NA,NA,NA,Healthy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/16/2022,OakHickory-BB,50,5,B,N,Black oak,58.6,N,AS,Dominant,Large dead branches,NA,NA,NA,Leaf loss,1-10,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/16/2022,OakHickory-BB,50,6,B,N,Pignut hickory,22.0,N,AS,Co-dominant,Large dead branches/Spongy moth,NA,NA,NA,Leaf loss,1-10,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/16/2022,OakHickory-BB,50,7,B,N,Sugar maple,13.9,N,AS,Intermediate,Vines in canopy,NA,NA,NA,Leaf loss,10-50,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/16/2022,OakHickory-BB,50,8,C,N,Sugar maple,27.4,N,AS,Dominant,Spongy moth,NA,NA,NA,Leaf loss,1-10,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/16/2022,OakHickory-BB,50,9,C,N,Red cedar,13.1,N,DS,NA,NA,NA,NA,NA,Leaf loss,1-10,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/16/2022,OakHickory-BB,50,10,C,N,Red cedar,14.0,N,DS,NA,NA,NA,NA,NA,Healthy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/16/2022,OakHickory-BB,50,11,C,N,Black oak,32.5,N,AS,Dominant,Cankers/Wounds/Large dead branches,NA,NA,NA,Chlorosis,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/16/2022,OakHickory-BB,50,12,C,N,Sassafras,25.8,N,AL,Co-dominant,Cankers/Wounds/Vines in canopy,NA,NA,NA,Healthy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/16/2022,OakHickory-BB,50,13,C,N,Black cherry,32.5,N,AS,Co-dominant,Cankers/Wounds,NA,NA,NA,Healthy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/16/2022,OakHickory-BB,50,14,C,N,Slippery elm,16.7,N,AS,Co-dominant,Cankers/Wounds,NA,NA,NA,Healthy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/16/2022,OakHickory-BB,50,15,D,N,Red cedar,15.0,N,DS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
2022,8/16/2022,OakHickory-BB,50,16,D,N,Slippery elm,32.3,N,AS,Co-dominant,Large dead branches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA
2022,8/16/2022,OakHickory-BB,50,17,D,N,White ash,13.3,N,DS,NA,NA,NA,1,NA,Healthy,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lingering ash?
2022,8/16/2022,OakHickory-BB,50,18,D,N,Pyrus sp.,19.0,N,AS,Intermediate,Cankers/Wounds/Large dead branches,NA,NA,NA,Holes,1-10,10-50,Leaf loss,1-10,NA,NA,NA,NA,NA,NA
2022,8/18/2022,OakHickory-BB,51,1,A,N,Sugar maple,11.1,N,AS,Intermediate,Large dead branches,NA,NA,2,Holes,10-50,10-50,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/18/2022,OakHickory-BB,51,2,A,N,Sugar maple,23.6,N,AS,Co-dominant,Healthy,NA,NA,NA,Holes,50-90,10-50,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/18/2022,OakHickory-BB,51,3,A,N,Sugar maple,22.9,N,AS,Dominant,Cankers/Wounds/Large dead branches,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/18/2022,OakHickory-BB,51,4,A,N,Sugar maple,24.5,N,AS,Dominant,Cankers/Wounds,NA,NA,2,Holes,10-50,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/18/2022,OakHickory-BB,51,5,A,N,Sugar maple,30.2,N,AS,Dominant,Healthy,NA,NA,NA,Holes,10-50,10-50,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/18/2022,OakHickory-BB,51,6,B,N,Sugar maple,18.7,N,AS,Dominant,Healthy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/18/2022,OakHickory-BB,51,7,B,N,Sugar maple,19.2,Y,AS,Co-dominant,Cankers/Wounds,NA,NA,NA,Holes,10-50,10-50,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/18/2022,OakHickory-BB,51,8,B,N,Sugar maple,25.3,N,AS,Dominant,Healthy,NA,NA,NA,Leaf loss,10-50,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/18/2022,OakHickory-BB,51,9,B,N,Sugar maple,11.5,N,AS,Intermediate,Healthy,NA,NA,NA,Chlorosis,50-90,50-90,Holes,10-50,50-90,NA,NA,NA,NA,NA
2022,8/18/2022,OakHickory-BB,51,10,C,N,Sugar maple,16.2,N,AS,Co-dominant,Cankers/Wounds,NA,NA,NA,Chlorosis,50-90,50-90,Holes,10-50,1-10,NA,NA,NA,NA,NA
2022,8/18/2022,OakHickory-BB,51,11,C,N,Sugar maple,10.8,N,AS,Intermediate,Large dead branches,NA,NA,NA,Chlorosis,50-90,50-90,Holes,10-50,1-10,NA,NA,NA,NA,NA
2022,8/18/2022,OakHickory-BB,51,12,C,N,Sugar maple,28.5,N,AS,Dominant,Healthy,NA,NA,NA,Chlorosis,50-90,50-90,Holes,10-50,1-10,NA,NA,NA,NA,NA
2022,8/18/2022,OakHickory-BB,51,13,C,N,Sugar maple,17.6,N,AS,Intermediate,Healthy,NA,NA,NA,Chlorosis,50-90,50-90,Holes,1-10,1-10,NA,NA,NA,NA,NA
2022,8/18/2022,OakHickory-BB,51,14,C,N,Sugar maple,11.0,N,AS,Intermediate,Large dead branches,NA,NA,NA,Chlorosis,10-50,50-90,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/18/2022,OakHickory-BB,51,15,C,N,Sugar maple,22.8,N,AS,Dominant,Healthy,NA,NA,NA,Chlorosis,10-50,50-90,Holes,1-10,1-10,NA,NA,NA,NA,NA
2022,8/18/2022,OakHickory-BB,51,16,D,N,Unknown hardwood sp.,49.0,N,DS,NA,NA,NA,NA,NA,Holes,1-10,1-10,NA,NA,NA,NA,NA,NA,NA,NA
2022,8/18/2022,OakHickory-BB,51,17,D,N,White ash,64.5,N,DS,NA,NA,NA,NA,NA,Chlorosis,10-50,50-90,Holes,1-10,1-10,Leaf loss,1-10,NA,NA,NA
2022,8/18/2022,OakHickory-BB,51,18,D,N,Sugar maple,19.7,N,AS,Co-dominant,Vines in canopy,NA,NA,NA,Leaf loss,50-90,NA,Holes,50-90,50-90,Chlorosis,50-90,50-90,NA,NA
2022,8/29/2022,OakHickory-BB,52,1,A,N,American beech,12.9,N,AS,Co-dominant,BBD,NA,NA,NA,Holes,1-10,1-10,Chlorosis,50-90,50-90,Leaf loss,10-50,NA,NA,NA
2022,8/29/2022,OakHickory-BB,52,2,A,N,American beech,17.2,Y,AS,Co-dominant,BBD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
2022,8/29/2022,OakHickory-BB,52,3,A,N,Sugar maple,14.5,N,AS,Co-dominant,Healthy,NA,NA,NA,Chlorosis,10-50,50-90,Holes,10-50,10-50,NA,NA,NA,NA,NA
2022,8/29/2022,OakHickory-BB,52,4,A,N,Tulip poplar,46.6,N,AS,Dominant,Cankers/Wounds,NA,NA,NA,Holes,1-10,1-10,Chlorosis,10-50,50-90,NA,NA,NA,NA,NA
2022,8/29/2022,OakHickory-BB,52,5,B,N,Sugar maple,18.8,N,AS,Co-dominant,Healthy,NA,NA,NA,Chlorosis,50-90,50-90,Holes,10-50,10-50,NA,NA,NA,NA,NA
